Number of CPU,Check available CPU and limit,Load Model,Prepare data,Run Inference,Inference per Image,Total Time,Batch size,Number of SM
4,3.814697265625e-05,4.753280162811279,13.798335552215576,0.1300205290317535,0.0010157853830605,19.868343353271484,128,72
8,4.100799560546875e-05,4.5877790451049805,13.884466171264648,0.1296771764755249,0.001013102941215,19.77902317047119,128,72
16,4.172325134277344e-05,4.737281084060669,13.437623262405396,0.129114031791687,0.0010087033733725,19.494579076766968,128,72
32,0.0001084804534912,4.866891384124756,13.818154335021973,0.1634141504764557,0.0012766730505973,20.259493827819824,128,72
48,0.0001037120819091,4.74179220199585,13.125997066497805,0.1808398962020874,0.0014128116890788,19.60923194885254,128,72
2,0.0001366138458251,4.970445394515991,27.81434464454651,0.2542492747306824,0.0009931612294167,34.23172688484192,256,72
4,4.529953002929688e-05,4.650218486785889,26.757933378219604,0.2527912259101867,0.0009874657262116,32.82574486732483,256,72
8,4.148483276367188e-05,4.796142101287842,26.72195267677307,0.253047227859497,0.0009884657338261,32.92473268508911,256,72
16,4.172325134277344e-05,5.146071434020996,26.362228393554688,0.2522156834602356,0.0009852175135165,32.92869472503662,256,72
32,0.0001125335693359,5.114280462265015,26.9020791053772,0.2529590725898742,0.0009881213773041,33.448787689208984,256,72
48,0.0001013278961181,4.69177508354187,25.76807713508606,29.619259297847748,0.1157002316322177,149.3241481781006,256,72
2,0.0001919269561767,5.132856607437134,53.71712923049927,59.99402916431427,0.1171758382115513,179.95181012153623,512,72
4,4.649162292480469e-05,4.774107933044434,51.43454837799072,59.9968945980072,0.1171814347617328,179.95794916152954,512,72
8,4.267692565917969e-05,4.698828220367432,52.17711234092712,59.99869132041931,0.1171849439851939,179.96229362487793,512,72
16,0.0001280307769775,4.7455761432647705,52.3877956867218,60.00460982322693,0.1171965035609901,180.1127848625183,512,72
32,0.0001003742218017,4.765732049942017,51.55629396438599,59.99810123443604,0.1171837914735078,179.94705963134766,512,72
48,0.0001406669616699,4.812786340713501,51.33400368690491,60.00381672382355,0.1171949545387178,179.9662525653839,512,72
2,0.0001733303070068,5.10821533203125,109.35723519325256,119.99184203147888,0.1171795332338661,239.93974113464355,1024,72
4,9.989738464355467e-05,4.7127790451049805,102.45160174369812,1.3050622940063477,0.0012744748964905,109.9351794719696,1024,72
8,4.267692565917969e-05,4.866925239562988,102.84691429138184,1.2058055400848389,0.0011775444727391,110.457035779953,1024,72
