Number of CPU,Check available CPU and limit,Load Model,Prepare data,Run Inference,Inference per Image,Total Time,Batch size,Number of SM
4,3.504753112792969e-05,5.7354607582092285,2.4574923515319824,0.0107241868972778,0.0006702616810798,15.754934787750244,16,72
8,3.266334533691406e-05,5.574842691421509,2.5023033618927,0.0109393596649169,0.0006837099790573,15.641369342803957,16,72
16,3.3855438232421875e-05,5.799703121185303,2.9507763385772705,0.0108953714370727,0.000680960714817,16.313929080963135,16,72
32,4.076957702636719e-05,5.59520435333252,2.8208565711975098,0.0107196569442749,0.0006699785590171,15.980683088302612,16,72
48,4.458427429199219e-05,5.881559610366821,2.562163591384888,0.0109399557113647,0.0006837472319602,16.00075674057007,16,72
2,0.0002179145812988,5.563257694244385,6.007200479507446,0.2759788513183593,0.1379894256591796,15.991547107696531,2,60
4,3.147125244140625e-05,6.278234243392944,1.1686701774597168,0.278423261642456,0.139211630821228,11.834054470062256,2,60
8,3.337860107421875e-05,5.850228786468506,1.0846412181854248,0.2795648097991943,0.1397824048995971,11.33783221244812,2,60
16,3.457069396972656e-05,6.102815628051758,0.9836277961730956,0.2802366971969604,0.1401183485984802,11.500107526779177,2,60
32,3.767013549804688e-05,5.889060497283936,0.9984471797943116,0.2816870212554931,0.1408435106277465,11.322485208511353,2,60
48,4.220008850097656e-05,6.321665287017822,1.555046796798706,0.2821664810180664,0.1410832405090332,12.31792140007019,2,60
2,0.0002126693725585,5.749464273452759,1.3964316844940186,0.5113441050052643,0.127836026251316,14.504858255386353,4,60
4,3.027915954589844e-05,5.969762086868286,1.207702875137329,0.5142260193824768,0.1285565048456192,14.55218505859375,4,60
8,3.4332275390625e-05,5.645043611526489,1.279301643371582,0.515222817659378,0.1288057044148445,14.31551957130432,4,60
16,3.361701965332031e-05,5.736217260360718,1.3699524402618408,0.5161546766757965,0.1290386691689491,14.506195545196531,4,60
32,3.8623809814453125e-05,6.003396272659302,1.3182988166809082,0.5165529847145081,0.129138246178627,14.73070240020752,4,60
48,4.744529724121094e-05,6.131216526031494,1.403960943222046,0.5170078575611115,0.1292519643902778,14.945680618286133,4,60
2,0.0001125335693359,6.053685426712036,1.7880558967590332,0.4159999489784241,0.051999993622303,15.961217403411863,8,60
4,3.337860107421875e-05,6.111295938491821,1.860604286193848,0.4196218252182007,0.052452728152275,16.101218461990356,8,60
8,4.935264587402344e-05,5.946889877319336,1.7461841106414795,0.4202211499214172,0.0525276437401771,15.834572553634644,8,60
16,3.743171691894531e-05,6.179260015487671,1.6073646545410156,0.420159637928009,0.0525199547410011,15.92334532737732,8,60
32,3.838539123535156e-05,5.981580495834351,1.994967222213745,0.4199559688568115,0.0524944961071014,16.11728858947754,8,60
48,4.9591064453125e-05,5.784402370452881,1.672943353652954,0.420539379119873,0.0525674223899841,15.5955913066864,8,60
2,0.000169038772583,6.1389100551605225,2.90299129486084,0.0397640466690063,0.0024852529168128,18.859744787216187,16,60
4,3.1948089599609375e-05,5.990082740783691,2.4527246952056885,0.0113188028335571,0.0007074251770973,18.26673555374145,16,60
8,3.075599670410156e-05,5.599323987960815,2.9359548091888428,0.0110307931900024,0.0006894245743751,18.351651668548584,16,60
16,3.62396240234375e-05,5.588202953338623,2.851654291152954,0.0109330415725708,0.0006833150982856,18.256214141845703,16,60
32,3.886222839355469e-05,5.712841272354126,2.605560302734375,0.0112476348876953,0.0007029771804809,18.14427089691162,16,60
48,4.3392181396484375e-05,5.993459463119507,2.670562505722046,0.0109997987747192,0.0006874874234199,18.489070177078247,16,60
2,0.0001640319824218,5.408980131149292,5.795309782028198,0.3980348348617554,0.1990174174308777,17.562447547912598,2,50
4,3.2901763916015625e-05,5.800143241882324,1.1270594596862793,0.4018883466720581,0.200944173336029,13.254628658294678,2,50
8,3.528594970703125e-05,5.869620084762573,1.0339114665985107,0.403814697265625,0.2019073486328125,13.253267049789429,2,50
16,3.3855438232421875e-05,6.054556846618652,1.0561490058898926,0.4061130285263061,0.203056514263153,13.494996070861816,2,50
32,5.53131103515625e-05,5.802886247634888,1.092165231704712,0.4078233957290649,0.2039116978645324,13.303426504135132,2,50
48,4.7206878662109375e-05,5.866896629333496,1.1221036911010742,0.4085058689117432,0.2042529344558716,13.407954931259155,2,50
2,0.0001716613769531,6.669945240020752,1.654911994934082,0.7630373239517212,0.1907593309879303,19.28117060661316,4,50
4,3.075599670410156e-05,5.916677236557007,1.1412386894226074,0.7657364904880524,0.1914341226220131,18.039114475250244,4,50
8,3.0994415283203125e-05,5.8448262214660645,1.3273556232452393,0.7682712972164154,0.1920678243041038,18.181654453277588,4,50
16,3.457069396972656e-05,5.990308046340942,1.4437751770019531,0.7682879865169525,0.1920719966292381,18.443899631500244,4,50
32,5.245208740234375e-05,5.806729316711426,1.7474451065063477,0.7686678171157837,0.1921669542789459,18.56740379333496,4,50
